external_urls,followers,genres,id,name,popularity,uri,related_artists
https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b,12987624,"baton rouge rap, rap",7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,81,spotify:artist:7wlFDEWiM5OoIAt8RSli8b,"3tJoFztHeIJkJWMrx0td2f, 45TgXXqMDdF8BkjA83OM7z, 3hcs9uc56yIGFCSy9leWe7, 6AUl0ykLLpvTktob97x9hO, 5F1aAS1duwlzExnPs3l2Xe, 6QtgPSJPSzcnn7dPZ4VINp, 5QdEbQJ3ylBnc3gsIASAT5, 0Njy6yR9LykNKYg9yE23QN, 6AgTAQt8XS6jRWi4sX7w49, 0ErzCpIMyLcjPiwT4elrtZ, 1cNDP5yjU5vjeR8qMf4grg, 46SHBwWsqBkxI7EeeBEQG7, 45gHcnDnMC15sgx3VL7ROG, 5f7VJjfbwm532GiveGC0ZK, 757aE44tKEUQEqRuT6GnEB"
https://open.spotify.com/artist/6kq4GHwUcUojGIu0ziSNXf,3191557,"rap dominicano, reggaeton, trap latino, urbano latino",6kq4GHwUcUojGIu0ziSNXf,Amenazzy,67,spotify:artist:6kq4GHwUcUojGIu0ziSNXf,"1jSjfSgDjedJdi5MoyRu78, 1fux65HMCBvfJHqlBc4Nno, 2LmcxBak1alK1bf7d1beTr, 2DspEsT7UXGKd2VaaedgG4, 1pf0MPKfKdvS8J779mS1Ay, 1TtXnWcUs0FCkaZDPGYHdf, 64aJYyrXljOodnUG6jvhRD, 1Ts9of7VPZElwPQnqnDSfW, 3RtNN1VnooWEn3KQk03DUL, 00XhexlJEXQstHimpZN910, 4z19QMyPVRwbd4Fs2LisBa, 4SzD0wClEg9NKVJZbCRFqS, 5hdhHgpxyniooUiQVaPxQ0, 5lFhCi03HDneWzvCxGctrT, 5bWUlnPx9OYKsLiUJrhCA1"
https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,9746488,"rock-and-roll, rockabilly",43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,78,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,"0JDkhL4rjiPNEp92jAgJnS, 293zczrfYafIItmnmM3coR, 1Mxqyy3pSjf8kZZL4QVxS0, 3oDbviiivRWhXwIE8hxkVV, 1LZEQNv7sE11VDY3SdxQeN, 6kACVPfCOnqzgfEF5ryl0x, 2y8Jo9CKhJvtfeKOsYzRdT, 4x1nvY2FN8jxqAFA0DA02H, 7mEIug7XUlQHikrFxjTWes, 3IYUhFvPQItj6xySrBmZkd, 22bE4uQ6baNwSHPVcDxLCe, 4STHEaNw4mPZ2tzheohgXB, 49e4v89VmlDcFCMyDv9wQ9, 6PAt558ZEZl0DmdXlnjMgD"
https://open.spotify.com/artist/5TcnuUD5MHBfd1cO4kweWD,178551,corrido,5TcnuUD5MHBfd1cO4kweWD,Alex Favela,66,spotify:artist:5TcnuUD5MHBfd1cO4kweWD,"6bpv92ES2Vcv2OKA3DAhgw, 0FvHxb8a4I0A2i8jKCsFei, 4A4qYy2jK9DDN1OHV0nLkH, 2KtMgfc6pR6Jpovuqrs8Ac, 5YqI7p8zYsOpKJtjxYdOce, 04mzq9GH08zOBRdV2gzmXm, 6dLuQ5qXxIuWc5urxfIiZR, 4qDRNT8ldCfCjSp9lBzYC5, 1XtR9vPQD6cjmHlR5PuHPu"
https://open.spotify.com/artist/5jG6uRqinuI83luutMpW6y,176496,modern country pop,5jG6uRqinuI83luutMpW6y,Gavin Adcock,69,spotify:artist:5jG6uRqinuI83luutMpW6y,"3444S3C4U9Ts86BnCtSPRV, 46lEQmDJLJeyltECJYJv1Y, 3EVsC9ZK7QMDuK4FPcZaEq, 1Tie3AZgLQZqYEp8Fv4zOZ, 08GfvCW09pv2QP4y9sle2a, 4FGPzWzgjURDNT7JQ8pYgH, 0EyZDKtc41e4A3a3v69MxD"
https://open.spotify.com/artist/4oLeXFyACqeem2VImYeBFe,1613684,"edm, house, stutter house",4oLeXFyACqeem2VImYeBFe,Fred again..,78,spotify:artist:4oLeXFyACqeem2VImYeBFe,"205i7E8fNVfojowcQSfK9m, 7kNqXtgeIwFtelmRjWv205, 1VJ0briNOlXRtJUAzoUJdt, 5Igpc9iLZ3YGtKeYfSrrOE, 4TvhRzxIL1le2PWCeUqxQw, 5Pb27ujIyYb33zBqVysBkj, 0Cs47vvRsPgEfliBU9KDiB, 2mLA48B366zkELXYx7hcDN, 6nS5roXSAGhTGr34W6n7Et, 6nxWCVXbOlEVRexSbLsTer, 6qgnBH6iDM91ipVXv28OMu, 2vf4pRsEY6LpL5tKmqWb64, 3jNkaOXasoc7RsxdchvEVq"
https://open.spotify.com/artist/7Hf9AwMO37bSdxHb0FBGmO,3818121,"latin arena pop, latin pop, mexican pop",7Hf9AwMO37bSdxHb0FBGmO,Alejandra Guzman,68,spotify:artist:7Hf9AwMO37bSdxHb0FBGmO,"1Db5GsIoVWYktPoD2nnPZZ, 1d6dwipPrsFSJVmFTTdFSS, 7FZj349hdLfD6qzXkJLuAh, 1dJyh390MvfYPuNbhnbSDs, 23wEWD21D4TPYiJugoXmYb"
https://open.spotify.com/artist/6RHTUrRF63xao58xh9FXYJ,4435993,k-pop girl group,6RHTUrRF63xao58xh9FXYJ,IVE,74,spotify:artist:6RHTUrRF63xao58xh9FXYJ,"28ot3wh4oNmoFOdVajibBl, 4SpbR6yFEvexJuaBpgAU5p, 6YVMFz59CuY7ngCxTxjpxE, 4TEK9tIkcoxib4GxT3O4ky, 1VwDG9aBflQupaFNjUru9A, 2KC9Qb60EaY0kW4eH68vr3, 36cgvBn0aadzOijnjjwqMN, 2AfmfGFbe0A0WsTYm0SDTx"
https://open.spotify.com/artist/6v8FB84lnmJs434UJf2Mrm,2997139,"canadian singer-songwriter, classic canadian rock, classic rock, folk rock, mellow gold, permanent wave, rock, roots rock, singer-songwriter",6v8FB84lnmJs434UJf2Mrm,Neil Young,69,spotify:artist:6v8FB84lnmJs434UJf2Mrm,"3eskO5m0H4yiF64vRySBjr, 74ASZWbe4lXaubB36ztrGX, 2CvCyf1gEVhI0mX6aFXmVI, 44NX2ffIYHr6D4n7RaZF7A, 7FIoB5PHdrMZVC3q2HE5MS, 08F3Y3SctIlsOEmKd6dnH8"
https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1,11100681,"alternative metal, nu metal, rap metal, rock",5eAWCfyUhZtHHtBdNk56l1,System Of A Down,80,spotify:artist:5eAWCfyUhZtHHtBdNk56l1,"3RNrq3jvMZxD9ZyoOZbQOD, 05fG473iIaoy82BF1aGhL8, 165ZgPlLkK7bf5bDoFc6Sb, 3HVdAiMNjYrQIKlOGxoGh5, 2VYQTNDsvvKN9wmU5W7xpj, 2d0hyoQ5ynDBnkvAbJKORj, 3TOqt5oJwL9BE2NG9MEwDa, 14pVkFUHDL207LzLHtSA18, 4RddZ3iHvSpGV4dvATac9X, 1IQ2e1buppatiN1bxUVkrk, 1Yox196W7bzVNZI7RBaPnf, 7iWiAD5LLKyiox2grgfmUT, 5LfGQac0EIXyAN8aUwmNAQ, 2ziB7fzrXBoh1HUPS6sVFn, 5M52tdBnJaKSvOpJGz8mfZ"
https://open.spotify.com/artist/7IfculRW2WXyzNQ8djX8WX,2944176,"afrofuturism, alternative r&b, neo soul, r&b",7IfculRW2WXyzNQ8djX8WX,Erykah Badu,67,spotify:artist:7IfculRW2WXyzNQ8djX8WX,"2Mu5NfyYm8n5iTomuKAEHl, 2WKdxPFRD7IqZvlIAvhMgY"
https://open.spotify.com/artist/1sVmXkzX2ukc6QvasrDBES,3255698,"desi pop, filmi, modern bollywood",1sVmXkzX2ukc6QvasrDBES,Asees Kaur,71,spotify:artist:1sVmXkzX2ukc6QvasrDBES,"3tPQOjkxO3mrYrrgkTeXgH, 3ZxZ03fj3tXBZHZWzvaLSM, 74OaRjmyh0XyRZsQQQ5l7c, 6FtZhorjCMfkaVJ7kKdmq7, 1E6arsXf5Fgsnv9YpSzjpE, 1OPqAyxsQc8mcRmoNBAnVk, 1SyKki7JI1AZNKwgNMkn25, 00sCATpEvwH48ays7PlQFU, 76fuWYgIf3TVIopTs3vaJ6, 0T1CMVkqffHlqEk4BcAph1, 4f7KfxeHq9BiylGmyXepGt"
https://open.spotify.com/artist/4IWBUUAFIplrNtaOHcJPRM,18037700,"pop, talent show, uk pop",4IWBUUAFIplrNtaOHcJPRM,James Arthur,81,spotify:artist:4IWBUUAFIplrNtaOHcJPRM,"6ydoSd3N2mwgwBHtF6K7eX, 4GNC7GD6oZMSxPGyXy4MNB, 3QSQFmccmX81fWCUSPTS7y, 2wY79sveU1sp5g7SokKOiI, 4EzkuveR9pLvDVFNx6foYD, 7n2wHs1TKAczGzO7Dd2rGr, 1zNqDE7qDGCsyzJwohVaoX, 6VuMaDnrHyPL1p4EHjYLi7, 4AK6F7OLvEQ5QYCBNiQWHq, 3AQRLZ9PuTAozP28Skbq8V, 2wUjUUtkb5lvLKcGKsKqsR, 7gAppWoH7pcYmphCVTXkzs, 1Hsdzj7Dlq2I7tHP7501T4, 3e7awlrlDSwF3iM0WBjGMp, 5ZsFI1h6hIdQRw2ti0hz81, 5Rl15oVamLq7FbSb0NNBNy, 0ZED1XzwlLHW4ZaG4lOT6m, 1Xylc3o4UrD53lo9CvFvVg"
https://open.spotify.com/artist/77qukKzmdI5BeMBR7WGUrN,343633,chicago house,77qukKzmdI5BeMBR7WGUrN,Aaron Smith,65,spotify:artist:77qukKzmdI5BeMBR7WGUrN,"17TFSnqADESRM8BPSaM5aB, 6dqohi36avY0M9urnyhITr, 3v6Ji4uoWtKRkhuDUaxi9n, 4gwpcMTbLWtBUlOijbVpuu, 4ofCBoyEiGSePFAG500xev, 2FRfJyV85zb19tO6uiXBGl, 3y24n3XhZ96wgwRXjvS17T, 7gXb99Sf9nNmpNYeAgIQFG, 34v5MVKeQnIo0CWYMbbrPf, 6TLwD7HPWuiOzvXEa3oCNe, 7uaIm6Pw7xplS8Dy06V6pT"
https://open.spotify.com/artist/36cgvBn0aadzOijnjjwqMN,1332818,5th gen k-pop,36cgvBn0aadzOijnjjwqMN,ILLIT,73,spotify:artist:36cgvBn0aadzOijnjjwqMN,"4TEK9tIkcoxib4GxT3O4ky, 1SIocsqdEefUTE6XKGUiVS, 28ot3wh4oNmoFOdVajibBl, 6RHTUrRF63xao58xh9FXYJ, 4SpbR6yFEvexJuaBpgAU5p, 2jOm3cYujQx6o1dxuiuqaX, 6YVMFz59CuY7ngCxTxjpxE"
https://open.spotify.com/artist/1zxDewzd2j1ZdSBGaYcr0y,677592,power pop,1zxDewzd2j1ZdSBGaYcr0y,The Outfield,70,spotify:artist:1zxDewzd2j1ZdSBGaYcr0y,"0f3EsoviYnRKTkmayI3cux, 26bcq2nyj5GB7uRr558iQg, 0kObWap02DEg9EAJ3PBxzf, 6DCIj8jNaNpBz8e5oKFPtp"
https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs,22451830,"filmi, modern bollywood",4IKVDbCSBTxBeAsMKjAuTs,Armaan Malik,72,spotify:artist:4IKVDbCSBTxBeAsMKjAuTs,"76fuWYgIf3TVIopTs3vaJ6, 3yMmYEklQ7gLOZXEFNd3xr, 0T1CMVkqffHlqEk4BcAph1, 1dVygo6tRFXC8CSWURQJq2, 2GoeZ0qOTt6kjsWW4eA6LS, 0oOet2f43PA68X5RxKobEy, 3ZxZ03fj3tXBZHZWzvaLSM, 5f4QpKfy7ptCHwTqspnSJI, 0y59o4v8uw5crbN9M3JiL1, 2oSONSC9zQ4UonDKnLqksx, 0E02VcvA5p1ndkLdqWD5JB, 4W91bbPB2CTSsHwt7eqNl7, 1OPqAyxsQc8mcRmoNBAnVk, 3OLGltG8UPIea8sA4w0yg0, 5rQoBDKFnd1n6BkdbgVaRL, 3eDT9fwXKuHWFvgZaaYC5v, 4fEkbug6kZzzJ8eYX6Kbbp, 4YRxDV8wJFPHPTeXepOstw, 6CXEwIaXYfVJ84biCxqc9k"
https://open.spotify.com/artist/1qQLhymHXFPtP5U8KNKsm6,2994632,german hip hop,1qQLhymHXFPtP5U8KNKsm6,Apache 207,74,spotify:artist:1qQLhymHXFPtP5U8KNKsm6,"13bDjug9N0pyv3ZUINjkDV, 4WZGDpNwrC0vNQyl9QzF7d, 6h1s4i4XKIYv4ErDelLDN0, 4lDiJcOJ2GLCK6p9q5BgfK, 4Yttlv9ndGjCDCVLqM7ACq, 0Dvx6p8JDyzeOPGmaCIH1L, 1aS5tqEs9ci5P9KD9tZWa6, 3drqpTL4sQOckmAfF9i1wg, 2kS9NyuATpYwjeB93h24H5, 3CJKkU0XuElRT1z8rEtIYg, 2rEVnwCPBeGkWMv425KoG1, 0JBdTCGs111JKKYfLqOEBa"
https://open.spotify.com/artist/2QsynagSdAqZj3U9HgDzjD,12533389,"reggae, roots reggae",2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,82,spotify:artist:2QsynagSdAqZj3U9HgDzjD,"3QJzdZJYIAcoET1GcfpNGi, 776Uo845nYHJpNaStv1Ds4, 69MEO1AADKg1IZrq2XLzo5, 22WZ7M8sxp5THdruNY3gXt, 74ASZWbe4lXaubB36ztrGX, 3koiLjNrgRTNbOwViDipeA, 7guDJrEfX3qb6FEbdPA5qi, 22bE4uQ6baNwSHPVcDxLCe, 36QJpDe2go2KgaRleHCDTp, 0k17h0D3J5VfsdmQ1iZtE9"
https://open.spotify.com/artist/4p5WgeiPSPpqPDs7T6OkWf,113869,dutch tech house,4p5WgeiPSPpqPDs7T6OkWf,ANOTR,66,spotify:artist:4p5WgeiPSPpqPDs7T6OkWf,4E0HD2PMY8kQJIjlShrLUS
https://open.spotify.com/artist/5Wg2b4Mp42gicxEeDNawf7,64363,"pop dance, scandipop, uk dance",5Wg2b4Mp42gicxEeDNawf7,A7S,67,spotify:artist:5Wg2b4Mp42gicxEeDNawf7,"0u6GtibW46tFX7koQ6uNJZ, 2nm38smINjms1LtczR0Cei, 0Upxnyh9nIUNSOmNE8WF4R, 56Qz2XwGj7FxnNKrfkWjnb, 5344K3N7rx7kw1HjO8psuq, 2fsk4VlJdNF6G8cCMDrrzB, 1TrfxjXu8quyDw05p2bacX, 5uEeqYFuIChoWKy34jp8xE, 7ACEUD7UsmmXrnj4OLt8f9, 5rGrDvrLOV2VV8SCFVGWlj"
https://open.spotify.com/artist/07QEuhtrNmmZ0zEcqE9SF6,2391718,"indietronica, pop",07QEuhtrNmmZ0zEcqE9SF6,Owl City,68,spotify:artist:07QEuhtrNmmZ0zEcqE9SF6,"0RpddSzUHfncUWNJXKOsjy, 3AQRLZ9PuTAozP28Skbq8V, 3FUY2gzHeIiaesXtOAdB7A, 5nCi3BB41mBaMH9gfr6Su0, 6sFIWsNpZYqfjUpaCgueju, 0zOcE3mg9nS6l3yxt1Y0bK, 0MlOPi3zIDMVrfA9R04Fe3, 6DIS6PRrLS3wbnZsf7vYic, 3vAaWhdBR38Q02ohXqaNHT, 2oX42qP5ineK3hrhBECLmj, 4IJczjB0fJ04gs4uvP0Fli"
https://open.spotify.com/artist/2XnBwblw31dfGnspMIwgWz,2461629,"edm, pop dance, progressive electro house",2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,66,spotify:artist:2XnBwblw31dfGnspMIwgWz,"4AVFqumd2ogHFlRbKIjp1t, 1l2ekx5skC4gJH8djERwh1, 4D75GcNG95ebPtNvoNVXhz, 6BrvowZBreEkXzJQMpL174, 4sTQVOfp9vEMCemLw50sbu, 73jBynjsVtofjRpdpRAJGk, 6cEuCEZu7PAE9ZSzLLc2oQ"
https://open.spotify.com/artist/11p2E654TTU8e0nZWBR4AL,468977,singer-songwriter pop,11p2E654TTU8e0nZWBR4AL,Mark Ambor,77,spotify:artist:11p2E654TTU8e0nZWBR4AL,"0fTSzq9jAh4c36UVb4V7CB, 3bO19AOone0ubCsfDXDtYt, 4j96cMcT8GRi11qbvo1cLQ, 6wlhqnATSJIc0NQ64VxOVJ, 7Ez6lTtSMjMf2YSYpukP1I, 7osFcSwjlRPwxZdVALIOuC, 22wbnEMDvgVIAGdFeek6ET, 4lhUHpVOXmkEBGGHV71QCh, 52N3KGrTWDRhdQJrgBTofE, 2RQXRUsr4IW1f3mKyKsy4B"
https://open.spotify.com/artist/0TeVa4xdLB8vdzjsvKH6Ri,767773,"latin pop, latin viral pop",0TeVa4xdLB8vdzjsvKH6Ri,Anahí,67,spotify:artist:0TeVa4xdLB8vdzjsvKH6Ri,"0aMqt2uGLuHj4eI8oXgVzN, 6kaefrHSdAvxhhCVDFTCEL, 5O8cudluftNZ6PCwRzvYxo, 6ModsWtBph2rE6zCTVxvZt, 7cjh6y0V9SsyCrWSXTzwOs, 0veZkZPeWoJQ9gt6VAXlkN, 5LeiVcEnsZcwc133TUhJNW"
https://open.spotify.com/artist/7mEIug7XUlQHikrFxjTWes,2851674,"adult standards, brill building pop, folk rock, mellow gold, singer-songwriter, soft rock, yacht rock",7mEIug7XUlQHikrFxjTWes,Neil Diamond,68,spotify:artist:7mEIug7XUlQHikrFxjTWes,"7EK1bQADBoqbYXnT4Cqv9w, 0JDkhL4rjiPNEp92jAgJnS, 2y8Jo9CKhJvtfeKOsYzRdT"
https://open.spotify.com/artist/0ZCO8oVkMj897cKgFH7fRW,7577119,"gruperas inmortales, musica mexicana, nu-cumbia, ranchera, tropical",0ZCO8oVkMj897cKgFH7fRW,Los Ángeles Azules,78,spotify:artist:0ZCO8oVkMj897cKgFH7fRW,"0fdpJLsenUo15X3dPPWJSR, 13or1Wf6ipcvSIiurZATvw, 0VKh7CQDi9MkUvaBMoK1V0, 1sxekzjeHJaqkZbpaaGR9x, 2MRBDr0crHWE5JwPceFncq, 44WCHvwXBOMz6nm7Mu2ReO, 16kOCiqZ1auY4sokSeZuKf, 7FsRH5bw8iWpSbMX1G7xf1, 03Yb3iBy9GCifXiATEFcit, 1z8Z3JjXWNa7xbeXcyFZMt, 3tJnB0s6c3oXPq1SCCavnd, 2UFqwY8A3PLcx8pAkg9g5P"
https://open.spotify.com/artist/4pnp4w9g30yLfVIAFnZMRd,132589,"pop dance, tech house",4pnp4w9g30yLfVIAFnZMRd,ACRAZE,65,spotify:artist:4pnp4w9g30yLfVIAFnZMRd,"0Upxnyh9nIUNSOmNE8WF4R, 2nm38smINjms1LtczR0Cei, 5Wg2b4Mp42gicxEeDNawf7, 1TrfxjXu8quyDw05p2bacX, 56Qz2XwGj7FxnNKrfkWjnb, 5344K3N7rx7kw1HjO8psuq, 21dVknSLCsK37cWozWDZZS, 5rGrDvrLOV2VV8SCFVGWlj, 43BxCL6t4c73BQnIJtry5v, 2TcGJdSOiOvITBzhvfX8XB"
https://open.spotify.com/artist/3tAICgiSR5PfYY4B8qsoAU,2522523,"argentine rock, cantautor, latin alternative, latin rock, pop argentino, rock en espanol",3tAICgiSR5PfYY4B8qsoAU,Andrés Calamaro,71,spotify:artist:3tAICgiSR5PfYY4B8qsoAU,"1bZNv4q3OxYq7mmnLha7Tu, 3jO7X5KupvwmWTHGtHgcgo, 3HrbmsYpKjWH1lzhad7alj, 2F9pvj94b52wGKs0OqiNi2, 1QOmebWGB6FdFtW7Bo3F0W, 2FS22haX3FYbyOsUAkuYqZ"
https://open.spotify.com/artist/6mdiAmATAx73kdxrNrnlao,9193405,"alternative metal, hard rock, metal, nwobhm, rock",6mdiAmATAx73kdxrNrnlao,Iron Maiden,72,spotify:artist:6mdiAmATAx73kdxrNrnlao,"2tRsMl4eGxwoNabM08Dm4I, 1Yox196W7bzVNZI7RBaPnf, 1DFr97A9HnbV3SKTJFu62M, 5M52tdBnJaKSvOpJGz8mfZ, 6ZLTlhejhndI4Rh53vYhrY, 1IQ2e1buppatiN1bxUVkrk, 14pVkFUHDL207LzLHtSA18, 568ZhdwyaiCyOGJRtNYhWf"
https://open.spotify.com/artist/7tU1VKOuxiNZwBZC6RHidA,5252123,"latin hip hop, reggaeton, urbano latino",7tU1VKOuxiNZwBZC6RHidA,Alexis y Fido,65,spotify:artist:7tU1VKOuxiNZwBZC6RHidA,"3LKXWvXFWrkwUzJWxzwVpW, 5fJsY7afrbsyzJj9wdzJMh, 1pgDilWYDWLoOgGjf1iHNu, 0GgyFUpOyzWDRDqx8FCTDN, 4IMAo2UQchVFyPH24PAjUs, 21451j1KhjAiaYKflxBjr1, 6XFITTl7cFTdopDY3lUdlY, 3E6xrwgnVfYCrCs0ePERDz, 3EiLUeyEcA6fbRPSHkG5kb"
https://open.spotify.com/artist/2mxe0TnaNL039ysAj51xPQ,2409176,,2mxe0TnaNL039ysAj51xPQ,R. Kelly,67,spotify:artist:2mxe0TnaNL039ysAj51xPQ,
https://open.spotify.com/artist/55vs7NT1KxcFjbMC4y202E,2594478,"album rock, classic rock, glam metal, hard rock, mellow gold, rock, soft rock",55vs7NT1KxcFjbMC4y202E,REO Speedwagon,65,spotify:artist:55vs7NT1KxcFjbMC4y202E,"6IRouO5mvvfcyxtPDKMYFN, 29kkCKKGXheHuoO829FxWK, 34jw2BbxjoYalTp8cJFCPv, 0kObWap02DEg9EAJ3PBxzf"
https://open.spotify.com/artist/3HqSLMAZ3g3d5poNaI7GOU,8684587,"k-pop, pop",3HqSLMAZ3g3d5poNaI7GOU,IU,71,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,"3qNVuliS40BLgXGxhdBdqu, 7cVZApDoQZpS447nHTsNqu, 1z4g3DjTBBZKhvAroFlhOM, 2KC9Qb60EaY0kW4eH68vr3"
https://open.spotify.com/artist/0veZkZPeWoJQ9gt6VAXlkN,9346,,0veZkZPeWoJQ9gt6VAXlkN,Alfonso Herrera,66,spotify:artist:0veZkZPeWoJQ9gt6VAXlkN,"5O8cudluftNZ6PCwRzvYxo, 0aMqt2uGLuHj4eI8oXgVzN, 6kaefrHSdAvxhhCVDFTCEL, 0TeVa4xdLB8vdzjsvKH6Ri, 6ModsWtBph2rE6zCTVxvZt, 7cjh6y0V9SsyCrWSXTzwOs"
https://open.spotify.com/artist/23xqmJEN3oVxwzqtNIyR5m,1972532,"cologne indie, german singer-songwriter",23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,67,spotify:artist:23xqmJEN3oVxwzqtNIyR5m,"0r0R5nIjDY04TfxRM10Bcb, 6rqlONGmPuP2wJVSfliLBI"
https://open.spotify.com/artist/5as8A4G47Ohu9NSWs3Je8U,7771463,"chutney, classic bollywood, filmi",5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,70,spotify:artist:5as8A4G47Ohu9NSWs3Je8U,"0gXDpqwYNDODn7fB0RDN8J, 6WPmTGeeoymoVlXVtsCwz7, 61JrslREXq98hurYL2hYoc, 2JSYASbWU5Y0fVpts3Eq7g, 0GF4shudTAFv8ak9eWdd4Y, 4hkB2bR5ek6lJChj6aunCn, 3gBKY0y3dFFVRqicLnVZYz, 4K6blSRoklNdpw4mzLxwfn, 70B80Lwx2sxti0M1Ng9e8K"
https://open.spotify.com/artist/4mrBetqy378Jf1y6NLszlx,490575,"dutch house, edm, electro house, melbourne bounce international, pop dance, progressive electro house, slap house",4mrBetqy378Jf1y6NLszlx,VINAI,67,spotify:artist:4mrBetqy378Jf1y6NLszlx,2rTo8KIkBTFjQS7VvaKYQ4
https://open.spotify.com/artist/7z5WFjZAIYejWy0NI5lv4T,3180298,"contemporary country, country, country road",7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,70,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,"6y8XlgIV8BLlIg1tT1R10i, 0fiWOxhsBsQQvFDtxUQWo0, 1mfDfLsMxYcOOZkzBxvSVW, 6x2LnllRG5uGarZMsD4iO8, 3oSJ7TBVCWMDMiYjXNiCKE, 1dID9zgn0OV0Y8ud7Mh2tS, 4BYxqVkZyFjtik7crYLg5Q, 5Zq7R5qmi58ByYyBQTlNuk, 3b8QkneNDz4JHKKKlLgYZg, 78YqeIji3mgAS2K1Maca6x, 0a1gHP0HAqALbEyxaD5Ngn"
https://open.spotify.com/artist/2kHxkdiKCSnHMkhIgFBZaI,120669,movie tunes,2kHxkdiKCSnHMkhIgFBZaI,Kristen Bell,65,spotify:artist:2kHxkdiKCSnHMkhIgFBZaI,"73Np75Wv2tju61Eo9Zw4IR, 5mnS9jJdKQQcRSqFu5YPVe"
https://open.spotify.com/artist/7uDdl5V5AETSFY7K3muu22,5515719,"cdo indie, opm, p-pop",7uDdl5V5AETSFY7K3muu22,Arthur Nery,71,spotify:artist:7uDdl5V5AETSFY7K3muu22,"1DlYnIiliftt6R21Y5NOW2, 67IN4cLJ7798gUapyZlmac, 4DAcJXcjX0zlQAZAPAx4Zb, 7dFzqx2qyelGPiBKmdSEOT, 61nn6nOoLWjVC1ER2qFAvN, 31fsDbpNPKe346urriO4ma, 4nGp682WMiKS4X217kPw8C, 7LvDTuFCBv08xm6u1pOMK0, 4qFxP3qN9GsnZDOkAE6x2m, 2G7VQ1kVhVfNagytlousgm"
https://open.spotify.com/artist/7hQmAXAzWI6D350VTgkKTG,245640,persian pop,7hQmAXAzWI6D350VTgkKTG,Arash,67,spotify:artist:7hQmAXAzWI6D350VTgkKTG,
https://open.spotify.com/artist/0bAsR2unSRpn6BQPEnNlZm,2506406,"anime, anime rock, j-pixie, j-pop, j-poprock",0bAsR2unSRpn6BQPEnNlZm,Aimer,66,spotify:artist:0bAsR2unSRpn6BQPEnNlZm,"0blbVefuxOGltDBa00dspv, 4UK2Lzi6fBfUi9rpDt6cik"
https://open.spotify.com/artist/5sXaGoRLSpd7VeyZrLkKwt,933509,"indie folk, pop folk, stomp and flutter, stomp and holler",5sXaGoRLSpd7VeyZrLkKwt,Gregory Alan Isakov,69,spotify:artist:5sXaGoRLSpd7VeyZrLkKwt,"79hrYiudVcFyyxyJW0ipTy, 0wyMPXGfOuQzNR54ujR9Ix, 69tiO1fG8VWduDl3ji2qhI, 59sBwR0jPSTrbMtuTkRPN5, 6ltzsmQQbmdoHHbLZ4ZN25, 5jbk18C7YXRcEZxUWPJCyT, 4qU7IJSReZnsLy5907Mtau, 0rZp7G3gIH6WkyeXbrZnGi, 4LEiUm1SRbFMgfqnQTwUbQ"
https://open.spotify.com/artist/4wLXwxDeWQ8mtUIRPxGiD6,9798762,"latin pop, modern salsa, salsa, tropical",4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,76,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,"27vNK840zYq6IfDijHPsv1, 7wOZy3KdFVVINgNFFxkxwO, 1c22GXH30ijlOfXhfLz9Df, 3nlpTZci9O5W8RsNoNH559, 4vhNDa5ycK0ST968ek7kRr, 5Wg6XnPTp0xXxFCjywwR9I, 3HyrDGPLI0c9Rd8luuO0zw, 7x5Slu7yTE5icZjNsc3OzW, 1zng9JZpblpk48IPceRWs8, 4dLvccxeQIM5u80Ri0u9OV"
https://open.spotify.com/artist/0jPHHnU8GUWEF7rwPE9osY,116869,irish hip hop,0jPHHnU8GUWEF7rwPE9osY,Jordan Adetunji,74,spotify:artist:0jPHHnU8GUWEF7rwPE9osY,"2R0CFyeMDiRbfkhkIMbyl1, 4lSMHN0hTQWFJchmKwHE7Z, 4OVbrPbhvK46A1uXTU1u5F, 1WaFQSHVGZQJTbf0BdxdNo, 1S82w4yw9TYIHZ889mPPaW"
